2017-07-06 22:20:56,045 [DEBUG] org.apache.commons.httpclient.methods.EntityEnclosingMethod  - Request body sent
2017-07-06 22:20:56,045 [DEBUG] org.apache.commons.httpclient.HttpConnection  - enter HttpConnection.flushRequestOutputStream()
2017-07-06 22:20:56,046 [DEBUG] org.apache.commons.httpclient.HttpMethodBase  - enter HttpMethodBase.readResponse(HttpState, HttpConnection)
2017-07-06 22:20:56,046 [DEBUG] org.apache.commons.httpclient.HttpMethodBase  - enter HttpMethodBase.readStatusLine(HttpState, HttpConnection)
2017-07-06 22:20:56,046 [DEBUG] org.apache.commons.httpclient.HttpConnection  - enter HttpConnection.readLine()
2017-07-06 22:20:56,047 [DEBUG] org.apache.commons.httpclient.HttpParser  - enter HttpParser.readLine(InputStream, String)
2017-07-06 22:20:56,047 [DEBUG] org.apache.commons.httpclient.HttpParser  - enter HttpParser.readRawLine()
2017-07-06 22:20:56,106 [DEBUG] httpclient.wire.header  - << "HTTP/1.1 200 OK[\r][\n]"
2017-07-06 22:20:56,106 [DEBUG] httpclient.wire.header  - << "HTTP/1.1 200 OK[\r][\n]"
2017-07-06 22:20:56,108 [DEBUG] org.apache.commons.httpclient.HttpMethodBase  - enter HttpMethodBase.readResponseHeaders(HttpState,HttpConnection)
2017-07-06 22:20:56,109 [DEBUG] org.apache.commons.httpclient.HttpConnection  - enter HttpConnection.getResponseInputStream()
2017-07-06 22:20:56,109 [DEBUG] org.apache.commons.httpclient.HttpParser  - enter HeaderParser.parseHeaders(InputStream, String)
2017-07-06 22:20:56,109 [DEBUG] org.apache.commons.httpclient.HttpParser  - enter HttpParser.readLine(InputStream, String)
2017-07-06 22:20:56,109 [DEBUG] org.apache.commons.httpclient.HttpParser  - enter HttpParser.readRawLine()
2017-07-06 22:20:56,109 [DEBUG] httpclient.wire.header  - << "Server: Tengine[\r][\n]"
2017-07-06 22:20:56,109 [DEBUG] org.apache.commons.httpclient.HttpParser  - enter HttpParser.readLine(InputStream, String)
2017-07-06 22:20:56,109 [DEBUG] org.apache.commons.httpclient.HttpParser  - enter HttpParser.readRawLine()
2017-07-06 22:20:56,109 [DEBUG] httpclient.wire.header  - << "Date: Thu, 06 Jul 2017 14:20:50 GMT[\r][\n]"
2017-07-06 22:20:56,110 [DEBUG] org.apache.commons.httpclient.HttpParser  - enter HttpParser.readLine(InputStream, String)
2017-07-06 22:20:56,110 [DEBUG] org.apache.commons.httpclient.HttpParser  - enter HttpParser.readRawLine()
2017-07-06 22:20:56,110 [DEBUG] httpclient.wire.header  - << "Content-Type: text/html[\r][\n]"
2017-07-06 22:20:56,110 [DEBUG] org.apache.commons.httpclient.HttpParser  - enter HttpParser.readLine(InputStream, String)
2017-07-06 22:20:56,110 [DEBUG] org.apache.commons.httpclient.HttpParser  - enter HttpParser.readRawLine()
2017-07-06 22:20:56,110 [DEBUG] httpclient.wire.header  - << "Transfer-Encoding: chunked[\r][\n]"
2017-07-06 22:20:56,111 [DEBUG] org.apache.commons.httpclient.HttpParser  - enter HttpParser.readLine(InputStream, String)
2017-07-06 22:20:56,111 [DEBUG] org.apache.commons.httpclient.HttpParser  - enter HttpParser.readRawLine()
2017-07-06 22:20:56,111 [DEBUG] httpclient.wire.header  - << "Connection: keep-alive[\r][\n]"
2017-07-06 22:20:56,111 [DEBUG] org.apache.commons.httpclient.HttpParser  - enter HttpParser.readLine(InputStream, String)
2017-07-06 22:20:56,111 [DEBUG] org.apache.commons.httpclient.HttpParser  - enter HttpParser.readRawLine()
2017-07-06 22:20:56,111 [DEBUG] httpclient.wire.header  - << "Vary: Accept-Encoding[\r][\n]"
2017-07-06 22:20:56,111 [DEBUG] org.apache.commons.httpclient.HttpParser  - enter HttpParser.readLine(InputStream, String)
2017-07-06 22:20:56,111 [DEBUG] org.apache.commons.httpclient.HttpParser  - enter HttpParser.readRawLine()
2017-07-06 22:20:56,111 [DEBUG] httpclient.wire.header  - << "X-Powered-By: PHP/5.4.31[\r][\n]"
2017-07-06 22:20:56,111 [DEBUG] org.apache.commons.httpclient.HttpParser  - enter HttpParser.readLine(InputStream, String)
2017-07-06 22:20:56,112 [DEBUG] org.apache.commons.httpclient.HttpParser  - enter HttpParser.readRawLine()
2017-07-06 22:20:56,112 [DEBUG] httpclient.wire.header  - << "[\r][\n]"
2017-07-06 22:20:56,112 [DEBUG] org.apache.commons.httpclient.HttpMethodBase  - enter HttpMethodBase.processResponseHeaders(HttpState, HttpConnection)
2017-07-06 22:20:56,112 [DEBUG] org.apache.commons.httpclient.HttpMethodBase  - enter HttpMethodBase.processCookieHeaders(Header[], HttpState, HttpConnection)
2017-07-06 22:20:56,112 [DEBUG] org.apache.commons.httpclient.HttpMethodBase  - enter HttpMethodBase.readResponseBody(HttpState, HttpConnection)
2017-07-06 22:20:56,112 [DEBUG] org.apache.commons.httpclient.HttpMethodBase  - enter HttpMethodBase.readResponseBody(HttpConnection)
2017-07-06 22:20:56,112 [DEBUG] org.apache.commons.httpclient.HttpConnection  - enter HttpConnection.getResponseInputStream()
2017-07-06 22:20:56,113 [DEBUG] org.apache.commons.httpclient.HttpMethodBase  - enter HttpMethodBase.canResponseHaveBody(int)
2017-07-06 22:20:56,113 [DEBUG] org.apache.commons.httpclient.HeaderElement  - enter HeaderElement.parseElements(String)
2017-07-06 22:20:56,113 [DEBUG] org.apache.commons.httpclient.HeaderElement  - enter HeaderElement.parseElements(char[])
2017-07-06 22:20:56,113 [DEBUG] org.apache.commons.httpclient.HttpConnection  - enter HttpConnection.isResponseAvailable(int)
2017-07-06 22:20:56,116 [WARN ] org.apache.commons.httpclient.HttpMethodBase  - Going to buffer response body of large or unknown size. Using getResponseBodyAsStream instead is recommended.
2017-07-06 22:20:56,116 [DEBUG] org.apache.commons.httpclient.HttpMethodBase  - Buffering response body
2017-07-06 22:20:56,116 [DEBUG] httpclient.wire.content  - << "1"
2017-07-06 22:20:56,116 [DEBUG] httpclient.wire.content  - << "2"
2017-07-06 22:20:56,116 [DEBUG] httpclient.wire.content  - << "2"
2017-07-06 22:20:56,117 [DEBUG] httpclient.wire.content  - << "[\r]"
2017-07-06 22:20:56,117 [DEBUG] httpclient.wire.content  - << "[\n]"
2017-07-06 22:20:56,117 [DEBUG] httpclient.wire.content  - << "{"code":0,"data":{"country":"\u4e2d\u56fd","country_id":"CN","area":"\u897f\u5357","area_id":"500000","region":"\u91cd\u5e86\u5e02","region_id":"500000","city":"\u91cd\u5e86\u5e02","city_id":"500100","county":"","county_id":"-1","isp":"\u7535\u4fe1","isp_id":"100017","ip":"113.251.56.78"}}"
2017-07-06 22:20:56,117 [DEBUG] httpclient.wire.content  - << "[\r]"
2017-07-06 22:20:56,117 [DEBUG] httpclient.wire.content  - << "[\n]"
2017-07-06 22:20:56,117 [DEBUG] httpclient.wire.content  - << "0"
2017-07-06 22:20:56,117 [DEBUG] httpclient.wire.content  - << "[\r]"
2017-07-06 22:20:56,118 [DEBUG] httpclient.wire.content  - << "[\n]"
2017-07-06 22:20:56,118 [DEBUG] org.apache.commons.httpclient.HttpParser  - enter HeaderParser.parseHeaders(InputStream, String)
2017-07-06 22:20:56,118 [DEBUG] org.apache.commons.httpclient.HttpParser  - enter HttpParser.readLine(InputStream, String)
2017-07-06 22:20:56,118 [DEBUG] org.apache.commons.httpclient.HttpParser  - enter HttpParser.readRawLine()
2017-07-06 22:20:56,118 [DEBUG] httpclient.wire.content  - << "[\r]"
2017-07-06 22:20:56,118 [DEBUG] httpclient.wire.content  - << "[\n]"
2017-07-06 22:20:56,118 [DEBUG] httpclient.wire.header  - << "[\r][\n]"
2017-07-06 22:20:56,118 [DEBUG] org.apache.commons.httpclient.HttpMethodBase  - Should NOT close connection in response to directive: keep-alive
2017-07-06 22:20:56,118 [DEBUG] org.apache.commons.httpclient.HttpConnection  - enter HttpConnection.isResponseAvailable()
2017-07-06 22:20:56,119 [DEBUG] org.apache.commons.httpclient.HttpConnection  - enter HttpConnection.releaseConnection()
2017-07-06 22:20:56,119 [DEBUG] org.apache.commons.httpclient.HttpConnection  - Releasing connection back to connection manager.
2017-07-06 22:20:56,119 [DEBUG] org.apache.commons.httpclient.HttpMethodBase  - enter getContentCharSet( Header contentheader )
2017-07-06 22:20:56,119 [DEBUG] org.apache.commons.httpclient.HeaderElement  - enter HeaderElement.parseElements(String)
2017-07-06 22:20:56,119 [DEBUG] org.apache.commons.httpclient.HeaderElement  - enter HeaderElement.parseElements(char[])
2017-07-06 22:20:56,119 [DEBUG] org.apache.commons.httpclient.HeaderElement  - enter HeaderElement.getParameterByName(String)
2017-07-06 22:20:56,119 [DEBUG] org.apache.commons.httpclient.HttpMethodBase  - Default charset used: ISO-8859-1
